GENE_NAME	CHROM
DUX4L28	chr10
DUX4L25	chr10
DUX4L24	chr10
DUX4L23	chr10
DUX4L22	chr10
DUX4L21	chr10
DUX4L20	chr10
DUX4L29	chr10
DUX4L10	chr10
DUX4L11	chr10
DUX4L12	chr10
DUX4L13	chr10
DUX4L14	chr10
DUX4L15	chr10
RPL23AP60	chr10
WBP1LP10	chr11
OR4F2P	chr11
RP11-304M2.6	chr11
CICP23	chr11
LINC01001	chr11
RP11-304M2.3	chr11
RNU6-447P	chr11
BET1L	chr11
SCGB1C1	chr11
ODF3	chr11
RIC8A	chr11
SIRT3	chr11
PSMD13	chr11
RP11-326C3.16	chr11
NLRP6	chr11
RP11-326C3.2	chr11
PGGHG	chr11
IFITM5	chr11
RP11-326C3.4	chr11
IFITM2	chr11
RP11-326C3.7	chr11
IFITM1	chr11
RP11-326C3.11	chr11
IFITM3	chr11
RP11-326C3.10	chr11
RP11-326C3.14	chr11
RP11-326C3.13	chr11
RP11-326C3.12	chr11
RP11-326C3.15	chr11
B4GALNT4	chr11
PKP3	chr11
SIGIRR	chr11
ANO9	chr11
RN7SL838P	chr11
PTDSS2	chr11
RP13-317D12.3	chr11
RNH1	chr11
RP13-46H24.1	chr11
HRAS	chr11
LRRC56	chr11
LMNTD2	chr11
RP11-496I9.1	chr11
RASSF7	chr11
MIR210HG	chr11
MIR210	chr11
PHRF1	chr11
IRF7	chr11
CDHR5	chr11
SCT	chr11
DRD4	chr11
DEAF1	chr11
RP11-754B17.1	chr11
EPS8L2	chr11
TMEM80	chr11
AP006621.9	chr11
TALDO1	chr11
PDDC1	chr11
AP006621.5	chr11
CMB9-55F22.1	chr11
AP006621.6	chr11
CEND1	chr11
SLC25A22	chr11
PANO1	chr11
PIDD1	chr11
RPLP2	chr11
SNORA52	chr11
PNPLA2	chr11
AP006621.8	chr11
CRACR2B	chr11
CD151	chr11
POLR2L	chr11
TSPAN4	chr11
RP11-1391J7.1	chr11
CHID1	chr11
AP2A2	chr11
RNU6-1025P	chr11
MUC6	chr11
RP13-870H17.3	chr11
MUC2	chr11
MUC5AC	chr11
MUC5B	chr11
MIR6744	chr11
TOLLIP	chr11
TOLLIP-AS1	chr11
BRSK2	chr11
MOB2	chr11
DUSP8	chr11
KRTAP5-AS1	chr11
KRTAP5-1	chr11
KRTAP5-2	chr11
KRTAP5-3	chr11
KRTAP5-4	chr11
KRTAP5-5	chr11
AP006285.7	chr11
FAM99A	chr11
FAM99B	chr11
AP006285.6	chr11
KRTAP5-6	chr11
IFITM10	chr11
CTSD	chr11
AC068580.6	chr11
AC068580.5	chr11
AC068580.7	chr11
RPL36AP39	chr11
AC139143.2	chr11
SYT8	chr11
TNNI2	chr11
LSP1	chr11
MIR4298	chr11
AC051649.12	chr11
MIR7847	chr11
PRR33	chr11
LINC01150	chr11
TNNT3	chr11
MRPL23	chr11
MRPL23-AS1	chr11
LINC01219	chr11
H19	chr11
IGF2	chr11
INS-IGF2	chr11
MIR483	chr11
IGF2-AS	chr11
INS	chr11
TH	chr11
MIR4686	chr11
ASCL2	chr11
C11orf21	chr11
TSPAN32	chr11
RNU6-878P	chr11
CD81-AS1	chr11
RPL26P30	chr11
Y_RNA	chr11
CD81	chr11
TSSC4	chr11
TRPM5	chr11
KCNQ1	chr11
KCNQ1OT1	chr11
COX6CP18	chr11
KCNQ1-AS1	chr11
KCNQ1DN	chr11
AC013791.1	chr11
CDKN1C	chr11
SLC22A18AS	chr11
SLC22A18	chr11
PHLDA2	chr11
NAP1L4	chr11
SNORA54	chr11
CTC-343N3.1	chr11
CARS	chr11
CARS-AS1	chr11
RNU1-91P	chr11
AC108448.2	chr11
OSBPL5	chr11
AC108448.3	chr11
MRGPRG	chr11
MRGPRG-AS1	chr11
AC109309.4	chr11
MRGPRE	chr11
NDUFA5P8	chr11
RP11-11A9.1	chr11
NDUFA5P1	chr11
RP11-11A9.2	chr11
RP5-1173A5.1	chr11
ZNF195	chr11
TSSC2	chr11
OR7E12P	chr11
FAM86GP	chr11
RP13-726E6.2	chr11
RP13-726E6.1	chr11
SNRPCP5	chr11
RPS3AP39	chr11
RPS24P14	chr11
AP006294.2	chr11
OR7E117P	chr11
TRPC2	chr11
ART5	chr11
ART1	chr11
Y_RNA	chr11
Y_RNA	chr11
CHRNA10	chr11
NUP98	chr11
RNU6-1143P	chr11
RNU7-50P	chr11
PGAP2	chr11
RHOG	chr11
AC090587.5	chr11
STIM1	chr11
AC090587.4	chr11
AC090804.1	chr11
SNORA7	chr11
RP11-438N5.4	chr11
HNRNPA1P76	chr11
RP11-438N5.2	chr11
RPS29P20	chr11
RRM1	chr11
RRM1-AS1	chr11
OR55B1P	chr11
RP11-23F23.2	chr11
RP11-23F23.3	chr11
SSU72P5	chr11
SSU72P2	chr11
SSU72P6	chr11
SSU72P4	chr11
SSU72P3	chr11
SSU72P7	chr11
OR52B4	chr11
OR52B3P	chr11
TRIM21	chr11
OR51R1P	chr11
OR52P2P	chr11
OR52K2	chr11
OR52K3P	chr11
OR52K1	chr11
OR52M2P	chr11
OR52M1	chr11
C11orf40	chr11
OR52I2	chr11
OR52I1	chr11
TRIM68	chr11
OR51D1	chr11
OR51E1	chr11
OR51A9P	chr11
OR51E2	chr11
OR51C1P	chr11
MMP26	chr11
OR51F5P	chr11
OR51C4P	chr11
KRT8P49	chr11
OR51F3P	chr11
OR51F4P	chr11
SNORA62	chr11
OR51F1	chr11
OR51N1P	chr11
OR52Y1P	chr11
OR52R1	chr11
OR51F2	chr11
OR51A8P	chr11
OR51S1	chr11
OR51H1	chr11
OR51H2P	chr11
OR51T1	chr11
OR51A6P	chr11
OR51A7	chr11
OR51G2	chr11
OR51G1	chr11
OR51A3P	chr11
OR51A4	chr11
OR51A2	chr11
OR51A5P	chr11
OR51L1	chr11
OR51P1P	chr11
OR52J2P	chr11
OR52J3	chr11
OR52E2	chr11
OR52E1	chr11
OR52S1P	chr11
OR52E3P	chr11
OR52J1P	chr11
AC113331.9	chr11
OR52A4P	chr11
OR52A5	chr11
OR52A1	chr11
OR51A1P	chr11
OR52Z1	chr11
OR51V1	chr11
AC104389.16	chr11
CoTC_ribozyme	chr11
HBB	chr11
HBD	chr11
HBBP1	chr11
BGLT3	chr11
HBG1	chr11
HBG2	chr11
HBE1	chr11
OR51AB1P	chr11
OR51B4	chr11
AC104389.28	chr11
OR51B3P	chr11
OR51B2	chr11
OR51B8P	chr11
OR51B5	chr11
OR51B6	chr11
AC104389.31	chr11
AC104389.32	chr11
OR51M1	chr11
OR51J1	chr11
OR51Q1	chr11
OR51K1P	chr11
OR51I1	chr11
OR51I2	chr11
OR51A10P	chr11
OR52D1	chr11
UBQLN3	chr11
UBQLNL	chr11
OLFM5P	chr11
OR52V1P	chr11
OR52H1	chr11
OR52H2P	chr11
OR52B5P	chr11
OR52T1P	chr11
HNRNPA1P53	chr11
AC015691.13	chr11
OR52B6	chr11
TRIM6	chr11
TRIM34	chr11
TRIM5	chr11
TRIM22	chr11
OR52U1P	chr11
OR52P1P	chr11
OR56B1	chr11
OR52N4	chr11
OR56B2P	chr11
OR52N5	chr11
OR52N1	chr11
OR52N3P	chr11
OR52N2	chr11
OR52E6	chr11
OR52E8	chr11
OR52E7P	chr11
OR52E4	chr11
OR52E5	chr11
OR52Q1P	chr11
AC025016.1	chr11
OR56A3	chr11
OR56A5	chr11
OR52L1	chr11
KRT18P58	chr11
OR56A4	chr11
RNA5SP329	chr11
OR56A1	chr11
OR56A7P	chr11
OR52L2P	chr11
OR52X1P	chr11
OR56B4	chr11
RP11-290F24.3	chr11
OR56B3P	chr11
OR52B1P	chr11
OR52B2	chr11
OR52W1	chr11
RP11-290F24.6	chr11
C11orf42	chr11
FAM160A2	chr11
CNGA4	chr11
CCKBR	chr11
RP11-304C12.4	chr11
PRKCDBP	chr11
RP11-304C12.5	chr11
RP11-304C12.3	chr11
SMPD1	chr11
APBB1	chr11
HPX	chr11
TRIM3	chr11
ARFIP2	chr11
TIMM10B	chr11
CTD-2010I16.1	chr11
DNHD1	chr11
RRP8	chr11
RP11-732A19.8	chr11
ILK	chr11
TAF10	chr11
RP11-732A19.2	chr11
TPP1	chr11
RP11-732A19.9	chr11
DCHS1	chr11
RP11-732A19.6	chr11
MRPL17	chr11
RP11-732A19.1	chr11
GVINP1	chr11
GVINP2	chr11
OR2AG2	chr11
OR2AG1	chr11
OR6A2	chr11
RP11-413N10.3	chr11
RP11-560B16.5	chr11
OR10A5	chr11
OR10A2	chr11
OR10A4	chr11
OR2D2	chr11
OR2D3	chr11
ZNF215	chr11
ZNF214	chr11
NLRP14	chr11
RBMXL2	chr11
RP11-324J3.1	chr11
MIR302E	chr11
SYT9	chr11
CTD-2516F10.2	chr11
OLFML1	chr11
PPFIBP2	chr11
CTD-2516F10.4	chr11
CYB5R2	chr11
OVCH2	chr11
RP11-35J10.6	chr11
RP11-35J10.7	chr11
RP11-35J10.4	chr11
OR10AB1P	chr11
OR5P4P	chr11
RP11-494M8.4	chr11
OR5P1P	chr11
RP11-494M8.1	chr11
OR5P2	chr11
OR5P3	chr11
OR5E1P	chr11
RNU6-943P	chr11
OR10A6	chr11
OR10A3	chr11
NLRP10	chr11
EIF3F	chr11
COX6CP5	chr11
CASC23	chr11
TUB	chr11
RP11-236J17.6	chr11
TUB-AS1	chr11
RP11-236J17.7	chr11
RIC3	chr11
RP11-379P15.1	chr11
LMO1	chr11
STK33	chr11
SCARNA20	chr11
TRIM66	chr11
RP11-152H18.4	chr11
RPL27A	chr11
SNORA3A	chr11
SNORA3B	chr11
ST5	chr11
RP11-318C2.1	chr11
RNA5SP330	chr11
Y_RNA	chr11
AKIP1	chr11
C11orf16	chr11
ASCL3	chr11
Y_RNA	chr11
TMEM9B	chr11
TMEM9B-AS1	chr11
NRIP3	chr11
RP11-467K18.2	chr11
SCUBE2	chr11
MIR5691	chr11
KRT8P41	chr11
DENND5A	chr11
RP11-5L12.1	chr11
Metazoa_SRP	chr11
TMEM41B	chr11
PRR13P2	chr11
IPO7	chr11
SNORA23	chr11
CTD-2371O3.2	chr11
CTD-2371O3.3	chr11
ZNF143	chr11
WEE1	chr11
snoU13	chr11
RPL23AP65	chr11
RP11-16F15.4	chr11
RP11-16F15.2	chr11
SWAP70	chr11
RN7SKP50	chr11
RP11-540A21.2	chr11
SBF2-AS1	chr11
SBF2	chr11
RP11-1H15.2	chr11
RNU7-28P	chr11
RP11-1H15.1	chr11
RP11-748C4.1	chr11
RP11-351I24.3	chr11
RP11-351I24.1	chr11
ADM	chr11
AMPD3	chr11
RNU6ATAC33P	chr11
MTRNR2L8	chr11
RNF141	chr11
MRVI1-AS1	chr11
LYVE1	chr11
MRVI1	chr11
Y_RNA	chr11
CTR9	chr11
RP11-685M7.5	chr11
EIF4G2	chr11
RP11-685M7.3	chr11
ZBED5	chr11
ZBED5-AS1	chr11
CTD-2003C8.2	chr11
RP11-179A10.1	chr11
RP11-179A10.2	chr11
RP11-179A10.3	chr11
MTND5P21	chr11
CTD-3224I3.3	chr11
GALNT18	chr11
CSNK2A3	chr11
RP11-483L5.1	chr11
MIR4299	chr11
RP11-756D7.2	chr11
RP11-756D7.1	chr11
MIR8070	chr11
USP47	chr11
CTD-2381F24.1	chr11
DKK3	chr11
RP13-631K18.2	chr11
RP13-631K18.3	chr11
RP13-631K18.5	chr11
MICAL2	chr11
MIR6124	chr11
MICALCL	chr11
RP11-573E11.2	chr11
PARVA	chr11
RP11-51B23.3	chr11
TEAD1	chr11
RP11-47J17.3	chr11
RP11-47J17.1	chr11
SCARNA16	chr11
RP11-47J17.2	chr11
LINC00958	chr11
CTC-497E21.3	chr11
RASSF10	chr11
CTC-497E21.5	chr11
RP11-413N13.1	chr11
ARNTL	chr11
RN7SKP151	chr11
BTBD10	chr11
RP11-15D14.1	chr11
RP11-15D14.2	chr11
PTH	chr11
HMGN2P36	chr11
FAR1	chr11
FAR1-IT1	chr11
RPL39P26	chr11
Y_RNA	chr11
CENPUP1	chr11
RP11-23B7.4	chr11
RP11-98J9.1	chr11
RP11-98J9.2	chr11
RP11-98J9.3	chr11
RNA5SP331	chr11
RP11-231N3.1	chr11
SPON1	chr11
RNA5SP332	chr11
RP11-21L19.1	chr11
RRAS2	chr11
RP11-140L24.3	chr11
COPB1	chr11
RNU7-49P	chr11
PSMA1	chr11
PDE3B	chr11
RP11-677N16.1	chr11
CYP2R1	chr11
CALCB	chr11
CALCP	chr11
CALCA	chr11
OR7E41P	chr11
INSC	chr11
snoMBII-202	chr11
RP11-531H8.1	chr11
RP11-531H8.2	chr11
RP11-396O20.1	chr11
RP11-396O20.2	chr11
RP11-222N13.1	chr11
SOX6	chr11
CTD-3096P4.1	chr11
AKR1B1P3	chr11
RN7SL188P	chr11
C11orf58	chr11
PLEKHA7	chr11
RN7SKP90	chr11
RP11-466H18.1	chr11
OR7E14P	chr11
RPS13	chr11
SNORD14A	chr11
SNORD14B	chr11
PIK3C2A	chr11
RNU6-593P	chr11
CTD-3236F5.1	chr11
RP11-452G18.1	chr11
NUCB2	chr11
RP11-452G18.2	chr11
NCR3LG1	chr11
RP1-239B22.5	chr11
KCNJ11	chr11
ABCC8	chr11
SDHCP4	chr11
USH1C	chr11
OTOG	chr11
RP11-358H18.3	chr11
RP11-358H18.2	chr11
MYOD1	chr11
KCNC1	chr11
SERGEF	chr11
TPH1	chr11
SAAL1	chr11
HIGD1AP5	chr11
SAA3P	chr11
MRGPRX3	chr11
RP11-113D6.6	chr11
RP11-113D6.3	chr11
MRGPRX4	chr11
GLTPP1	chr11
RP11-113D6.9	chr11
RP11-113D6.10	chr11
SAA4	chr11
SAA2	chr11
RNA5SP333	chr11
ST13P5	chr11
SAA1	chr11
RNA5SP334	chr11
HPS5	chr11
GTF2H1	chr11
MIR3159	chr11
LDHA	chr11
AC084117.3	chr11
LDHC	chr11
RP11-613F22.7	chr11
LDHAL6A	chr11
TSG101	chr11
YWHABP2	chr11
RP11-613F22.8	chr11
RP11-613F22.6	chr11
UEVLD	chr11
Metazoa_SRP	chr11
SPTY2D1-AS1	chr11
RP11-504G3.4	chr11
RP11-504G3.2	chr11
SPTY2D1	chr11
RP11-137N23.1	chr11
TMEM86A	chr11
IGSF22	chr11
RP11-1081L13.4	chr11
PTPN5	chr11
RP11-1081L13.5	chr11
RP11-583F24.7	chr11
RP11-1081L13.3	chr11
RP11-583F24.6	chr11
RP11-583F24.5	chr11
MRGPRX1	chr11
RP11-583F24.8	chr11
RP11-583F24.4	chr11
RP11-583F24.3	chr11
RP11-589F4.2	chr11
MRGPRX2	chr11
ZDHHC13	chr11
CSRP3	chr11
RP11-428C19.4	chr11
E2F8	chr11
PCNAP4	chr11
RP11-428C19.5	chr11
NAV2	chr11
NAV2-IT1	chr11
RNA5SP335	chr11
NAV2-AS5	chr11
NAV2-AS4	chr11
MIR4486	chr11
SNORA1	chr11
RP11-359E10.1	chr11
MIR4694	chr11
NAV2-AS3	chr11
NAV2-AS2	chr11
RP11-371I20.2	chr11
DBX1	chr11
HTATIP2	chr11
PRMT3	chr11
HMGB1P40	chr11
SLC6A5	chr11
NELL1	chr11
RP11-701I24.3	chr11
RNA5SP336	chr11
RP11-670N15.2	chr11
RP11-670N15.1	chr11
CTD-2302A16.2	chr11
RNA5SP337	chr11
CTD-2019O4.1	chr11
ANO5	chr11
CTD-3064C13.1	chr11
CTD-2140G10.2	chr11
SLC17A6	chr11
CTD-2140G10.4	chr11
LINC01495	chr11
RP11-34N19.1	chr11
FANCF	chr11
GAS2	chr11
RNA5SP338	chr11
SVIP	chr11
RP11-17A1.3	chr11
CCDC179	chr11
RP11-266A24.1	chr11
RP11-787P24.4	chr11
WIZP1	chr11
MIR8054	chr11
RP11-787P24.2	chr11
THAP12P4	chr11
RP11-713P14.1	chr11
RP11-945A11.1	chr11
RP11-945A11.2	chr11
RNU6-783P	chr11
RP11-747E23.1	chr11
RP11-2F20.1	chr11
Y_RNA	chr11
LUZP2	chr11
CTC-830E23.1	chr11
RP11-54J7.2	chr11
RPL36AP40	chr11
RP11-46P12.1	chr11
RP11-405K6.1	chr11
RP11-20J1.1	chr11
RP11-336F14.1	chr11
CTD-2507G9.1	chr11
RP11-430L3.1	chr11
ANO3	chr11
RP11-485O14.1	chr11
MUC15	chr11
SLC5A12	chr11
FIBIN	chr11
BBOX1	chr11
BBOX1-AS1	chr11
CCDC34	chr11
LGR4	chr11
RP11-159H22.2	chr11
RP11-159H22.1	chr11
LIN7C	chr11
BDNF-AS	chr11
MIR8087	chr11
RNA5SP339	chr11
RP11-587D21.1	chr11
LINC00678	chr11
BDNF	chr11
RP11-587D21.4	chr11
CBX3P1	chr11
HSP90AA2P	chr11
RP11-406D1.2	chr11
KIF18A	chr11
MIR610	chr11
METTL15	chr11
RP11-797J4.1	chr11
RN7SKP158	chr11
AC104978.1	chr11
MIR8068	chr11
RP11-22P4.2	chr11
RP11-960D24.1	chr11
RP11-115J23.1	chr11
OR2BH1P	chr11
RP11-466I1.1	chr11
CTD-2063L20.1	chr11
RP11-460B17.3	chr11
RP11-460B17.1	chr11
RP11-460B17.2	chr11
CTD-3012A18.1	chr11
RP5-1027O15.1	chr11
HNRNPRP2	chr11
CTD-3138F19.1	chr11
RN7SL240P	chr11
RPL7AP58	chr11
LINC01616	chr11
KCNA4	chr11
RP11-624D11.2	chr11
RP4-562D20.2	chr11
FSHB	chr11
ARL14EP	chr11
RPL12P30	chr11
MPPED2	chr11
RP4-710M3.2	chr11
RP5-1024C24.1	chr11
DCDC1	chr11
CYCSP25	chr11
RP1-296L11.1	chr11
DNAJC24	chr11
IMMP1L	chr11
ELP4	chr11
Z83001.1	chr11
PAX6	chr11
RCN1	chr11
PAUPAR	chr11
RP1-17K7.2	chr11
RP1-17K7.3	chr11
RP1-17K7.1	chr11
U3	chr11
EIF4A2P5	chr11
THEM7P	chr11
RP1-65P5.5	chr11
WT1	chr11
WT1-AS	chr11
WT1-AS_2	chr11
EIF3M	chr11
HNRNPA3P9	chr11
CCDC73	chr11
RP1-181J22.1	chr11
PRRG4	chr11
QSER1	chr11
Y_RNA	chr11
DEPDC7	chr11
TCP11L1	chr11
PIGCP1	chr11
LINC00294	chr11
CSTF3	chr11
CSTF3-AS1	chr11
Y_RNA	chr11
Y_RNA	chr11
RP1-89D4.1	chr11
HIPK3	chr11
RP1-130L23.1	chr11
RP1-305G21.1	chr11
KIAA1549L	chr11
RP4-541C22.5	chr11
C11orf91	chr11
CD59	chr11
FBXO3	chr11
FBXO3-AS1	chr11
RP11-646J21.6	chr11
RP11-646J21.7	chr11
RP11-646J21.3	chr11
RP11-646J21.4	chr11
RP11-646J21.2	chr11
LMO2	chr11
RP13-786C16.1	chr11
CAPRIN1	chr11
NAT10	chr11
ABTB2	chr11
Y_RNA	chr11
RP1-145M24.1	chr11
RP1-53C18.3	chr11
CIR1P3	chr11
CAT	chr11
ELF5	chr11
RP4-594L9.2	chr11
RP11-350D17.2	chr11
EHF	chr11
RP11-350D17.3	chr11
RP4-743O11.1	chr11
APIP	chr11
PDHX	chr11
MIR1343	chr11
RP4-607I7.1	chr11
CD44	chr11
RP1-68D18.4	chr11
RP1-68D18.2	chr11
SLC1A2	chr11
RP1-68D18.3	chr11
AC090625.1	chr11
RP4-683L5.1	chr11
PAMR1	chr11
RP5-945I17.2	chr11
FJX1	chr11
RP1-276E15.1	chr11
TRIM44	chr11
KRT18P14	chr11
RP11-698N11.2	chr11
LDLRAD3	chr11
RP5-916O11.3	chr11
RP5-916O11.2	chr11
RPL12P31	chr11
MIR3973	chr11
RP11-1110F20.1	chr11
COMMD9	chr11
PRR5L	chr11
RP11-514F3.4	chr11
RP11-514F3.5	chr11
RP11-219O3.2	chr11
TRAF6	chr11
RP11-545D22.1	chr11
RAG1	chr11
RAG2	chr11
C11orf74	chr11
CTD-2119L1.1	chr11
SNORA31	chr11
RPL7AP56	chr11
RP11-159D8.1	chr11
RP11-159D8.2	chr11
LRRC6P1	chr11
RP11-63D14.1	chr11
RP11-277K23.1	chr11
LINC01493	chr11
RP11-313M3.1	chr11
RNU6-99P	chr11
RP11-810F22.1	chr11
RP11-40H19.1	chr11
RP11-454H19.2	chr11
LRRC4C	chr11
Y_RNA	chr11
RP11-407P18.1	chr11
RNU6-365P	chr11
RP11-63C8.1	chr11
RP11-124G5.3	chr11
RP11-124G5.1	chr11
RP11-124G5.2	chr11
LINC01499	chr11
RP11-375D13.1	chr11
RP11-375D13.4	chr11
RP11-375D13.3	chr11
RP11-148I19.1	chr11
CTD-2572N17.1	chr11
CTD-2537L20.1	chr11
RP11-111A24.2	chr11
RP11-111A24.1	chr11
HNRNPKP3	chr11
API5	chr11
RP11-484D2.2	chr11
Y_RNA	chr11
TTC17	chr11
RP11-484D2.5	chr11
RP11-484D2.4	chr11
RN7SKP287	chr11
RP11-484D2.3	chr11
CTBP2P6	chr11
RP11-472I20.3	chr11
MIR670	chr11
MIR670HG	chr11
MIR129-2	chr11
HSD17B12	chr11
RPL23AP63	chr11
PHBP2	chr11
RP11-613D13.5	chr11
RP11-613D13.10	chr11
ALKBH3	chr11
SEC14L1P1	chr11
ALKBH3-AS1	chr11
RP11-613D13.4	chr11
C11orf96	chr11
RP11-613D13.8	chr11
ACCSL	chr11
ACCS	chr11
CTD-2609K8.3	chr11
EXT2	chr11
ALX4	chr11
RP11-58K22.1	chr11
RP11-58K22.2	chr11
CD82	chr11
RP11-58K22.5	chr11
RP11-58K22.4	chr11
RPL34P22	chr11
RP11-244C20.2	chr11
RP11-45A12.1	chr11
RP11-45A12.2	chr11
TSPAN18	chr11
TP53I11	chr11
AC068858.1	chr11
PRDM11	chr11
CTD-2560E9.3	chr11
SYT13	chr11
CTD-2560E9.5	chr11
RP11-430H10.1	chr11
RP11-430H10.2	chr11
RP11-430H10.4	chr11
RP11-430H10.3	chr11
RP11-958J22.1	chr11
RP11-958J22.2	chr11
RP11-958J22.3	chr11
CHST1	chr11
RP11-495O11.1	chr11
MIR7154	chr11
CTD-2210P24.1	chr11
CTD-2210P24.2	chr11
CTD-2210P24.3	chr11
DKFZp779M0652	chr11
SLC35C1	chr11
CTD-2210P24.6	chr11
CRY2	chr11
MAPK8IP1	chr11
C11orf94	chr11
PEX16	chr11
LARGE2	chr11
PHF21A	chr11
RP11-702F3.1	chr11
RP11-702F3.3	chr11
RP11-702F3.2	chr11
RP11-702F3.4	chr11
CTD-2589M5.5	chr11
CTD-2589M5.4	chr11
CREB3L1	chr11
DGKZ	chr11
MIR4688	chr11
MDK	chr11
CHRM4	chr11
AMBRA1	chr11
RP11-425L10.1	chr11
MIR3160-1	chr11
HARBI1	chr11
ATG13	chr11
ARHGAP1	chr11
ZNF408	chr11
F2	chr11
CKAP5	chr11
MIR5582	chr11
SNORD67	chr11
SNORD67	chr11
LRP4-AS1	chr11
LRP4	chr11
C11orf49	chr11
CTD-2384B9.1	chr11
RP11-390K5.3	chr11
ARFGAP2	chr11
RP11-390K5.6	chr11
PACSIN3	chr11
MIR6745	chr11
RP11-390K5.1	chr11
DDB2	chr11
RP11-17G12.2	chr11
ACP2	chr11
NR1H3	chr11
MADD	chr11
RP11-17G12.3	chr11
RP11-125F14.2	chr11
MYBPC3	chr11
SPI1	chr11
RP11-750H9.5	chr11
MIR4487	chr11
SLC39A13	chr11
PSMC3	chr11
RAPSN	chr11
CELF1	chr11
RP11-750H9.7	chr11
RN7SL652P	chr11
NDUFS3	chr11
PTPMT1	chr11
KBTBD4	chr11
RNU5E-10P	chr11
FAM180B	chr11
C1QTNF4	chr11
MTCH2	chr11
AGBL2	chr11
FNBP4	chr11
Y_RNA	chr11
NUP160	chr11
RP11-692M12.5	chr11
RNA5SP340	chr11
Y_RNA	chr11
YPEL5P2	chr11
RP11-793I11.1	chr11
PTPRJ	chr11
PTPRJ-AS1	chr11
MIR3161	chr11
OR4B1	chr11
OR4B2P	chr11
OR4X2	chr11
OR4X1	chr11
OR4S1	chr11
OR4C3	chr11
OR4C4P	chr11
OR4C5	chr11
OR4C2P	chr11
OR4C10P	chr11
OR4C9P	chr11
OR4R1P	chr11
OR4A47	chr11
OR4A48P	chr11
OR4A46P	chr11
OR4A40P	chr11
OR4A43P	chr11
OR4A45P	chr11
OR4A41P	chr11
OR4A42P	chr11
OR4A44P	chr11
RP11-56P9.5	chr11
RP11-56P9.10	chr11
RP11-56P9.6	chr11
RP11-56P9.4	chr11
TRIM51CP	chr11
RP11-56P9.8	chr11
TRIM51GP	chr11
TRIM53CP	chr11
RP11-56P9.11	chr11
TRIM49B	chr11
TRIM64C	chr11
CTD-2132H18.5	chr11
CTD-2132H18.3	chr11
UBTFL7	chr11
RP11-107P7.1	chr11
RP11-107P7.6	chr11
RP11-107P7.2	chr11
TRIM77BP	chr11
UBTFL9	chr11
FOLH1	chr11
CTD-2026G22.1	chr11
TYRL	chr11
CBX3P8	chr11
RP11-61N20.3	chr11
RP11-707M1.1	chr11
RP11-707M1.7	chr11
RP11-707M1.9	chr11
TRIM51FP	chr11
RP11-163O19.16	chr11
RP11-163O19.1	chr11
RP11-163O19.11	chr11
RP11-163O19.10	chr11
TRIM51DP	chr11
RP11-163O19.3	chr11
RP11-163O19.8	chr11
OR4A1P	chr11
OR4A49P	chr11
OR4A18P	chr11
OR4A19P	chr11
OR4R3P	chr11
OR4C13	chr11
OR4C12	chr11
OR4C48P	chr11
OR4C45	chr11
OR4C49P	chr11
GTF2IP11	chr11
RP11-347H15.1	chr11
RP11-347H15.6	chr11
RP11-347H15.2	chr11
RP11-347H15.5	chr11
RP11-347H15.3	chr11
RP11-347H15.4	chr11
RP11-574M7.1	chr11
RP11-574M7.2	chr11
OR4C50P	chr11
OR4C46	chr11
OR4C7P	chr11
OR4R2P	chr11
OR4A4P	chr11
OR4A3P	chr11
OR4A2P	chr11
OR4A8	chr11
OR4A7P	chr11
OR4A5	chr11
OR4A6P	chr11
TRIM48	chr11
RP11-72M10.2	chr11
RP11-72M10.4	chr11
RP11-72M10.8	chr11
RP11-72M10.7	chr11
TRIM51HP	chr11
RP11-72M10.5	chr11
OR4A11P	chr11
OR4A12P	chr11
OR4A16	chr11
OR4A15	chr11
OR4A9P	chr11
OR4X7P	chr11
RP11-131J4.12	chr11
OR4A10P	chr11
OR4A17P	chr11
OR4A13P	chr11
OR4A50P	chr11
OR4A14P	chr11
OR4A21P	chr11
OR4C1P	chr11
OR4C14P	chr11
OR4C15	chr11
OR4C16	chr11
OR4C11	chr11
OR4P4	chr11
OR4S2	chr11
OR4C6	chr11
OR4V1P	chr11
OR4P1P	chr11
RP11-674C21.9	chr11
OR5D2P	chr11
OR5D3P	chr11
OR5D17P	chr11
OR5D13	chr11
OR5D15P	chr11
OR5D14	chr11
OR5L1	chr11
OR5D18	chr11
OR5L2	chr11
OR5D16	chr11
OR9M1P	chr11
RP11-738O11.9	chr11
RP11-738O11.12	chr11
RP11-738O11.13	chr11
TRIM51	chr11
OR5W1P	chr11
OR5W2	chr11
OR5I1	chr11
OR10AF1P	chr11
OR10AK1P	chr11
OR10AG1	chr11
OR7E5P	chr11
OR5F1	chr11
OR5F2P	chr11
OR5AS1	chr11
OR5AQ1P	chr11
OR5J1P	chr11
OR5BE1P	chr11
OR8I2	chr11
OR8I4P	chr11
OR8H2	chr11
OR5BN2P	chr11
OR8H3	chr11
OR5BN1P	chr11
OR8J3	chr11
OR8K4P	chr11
OR8K5	chr11
OR5J7P	chr11
OR5J2	chr11
OR8V1P	chr11
RP11-444K7.8	chr11
OR8J2	chr11
OR5T2	chr11
OR5T3	chr11
OR5T1	chr11
OR8H1	chr11
OR8I1P	chr11
OR8K3	chr11
FAM8A2P	chr11
OR8K2P	chr11
OR8K1	chr11
RPL5P29	chr11
OR8J1	chr11
OR8U1	chr11
